Star Rating,Comment
3,"Máy đẹp cầm chắc tay pin ổn, cammera chụp đẹp, màn hình sáng rực rỡ, tuy nhiên kết nối mạng thì quá tệ. Máy bắt sóng yếu rất yếu, kết nối mạng cũng tệ thường xuyên bị truy cập từ chối mạng, kết nối loa Bluetooth cũng kém xa so với con Huawei Y7 mình Dùng được 5 năm rồi cũng mua tại thế giới di động."
2,Tất cả ứng dụng đều được nhưng hao pin lắm rồi thời gian chờ màn hình cũng hơi nhanh mình được biết là dòng máy khác khoảng 2 tiếng thời gian chờ rồi dòng máy này thời gian chờ chỉ khoảng 1 tiếng rưỡi 1 tiếng 50 phút rồi mình chưa kịp làm gì đã hao pin về thời gian chờ máy.
1,Đổi lại được không? Chán thật sự
1,Máy bị mắt kết nối mạng lại siêu thị kiểm tra thì nói không bị gì về vẫn bị tiếp rồi nói phải gửi về hãng mới kiểm tra được vậy mà cam kết 1 đổi 1 hết tin tưởng điện máy xanh với thế giới di động.
1,Máy bắt mạng lúc được lúc không đổi cái thứ 2 rồi vẫn bị như vậy giờ nói phải gửi máy lên hãng để kiểm tra lỗi mới cho đổi.
2,"Điện thoại bắt sóng yếu, hao pin. Điện thoại bị lỗi mới mua hôm trước hôm sau đã gọi điện qua zalo rồi xem video tiktok không có tiếng phải tắt nguồn khỏi đông lại may thì mới nghe được tiếng."
5,"Đã 2 tuần nay dùng tốt, hài lòng."
1,"Điện thoại luôn mất sóng, gọi hay nhắn tin đều thuê bao. Khởi động lại vẫn vậy. Tổng đài có hỏi trải nghiệm, mình nói mất tín hiệu như vậy, có khách nào Dùng a34 bị như vậy ko? Tổng đài báo chưa nghe khách nào nói tình trạng như vậy, đây là lần đầu tiên. Mình lên xem đánh giá thì rất nhiều khách đã đánh giá là đt mất tín hiệu. Tiếc là mình không đọc đánh giá sớm hơn."
1,"Lỗi máy, tắt mở lại mới hết lỗi, âm lượng không về 0 được, có lúc mất tiếng, tắt đi mở lại thì có, viết đánh giá thì phải kiểm duyệt là sao nhỉ? Vậy phải cho 5 sao mới duyệt à, cho 1 sao không duyệt đánh giá là sao?"
1,Máy hay bị lỗi phải tắt nguồn mở lại bất tiện quá.
3,Bình thường.
2,Điện thoại của mình bị ám vàng nặng dù chỉnh sửa hoạt ảnh nhiều lần.
5,Điện thoại Samsung dùng rất tuyệt.
2,Bị lỗi tự gọi lại.
5,Hiện tại mình dùng thấy rất tốt. Nhất là dùng vân tay để thanh toán tài khoản qua điện thoại. Mình rất ưng.
4,"Điện thoại dùng rất mượt, nhiều chức năng mới. Tuy nhiên chưa hiểu vì sao mà thỉnh thoảng người khác gọi điện đến lại không được."
4,"Màn hình hiển thị đẹp sáng, 120hz mượt, camera đẹp, pin trâu, 256gb quá ngon."
3,"Màn hình cảm ứng thao tác hơi chậm, có lúc dùng nhiều bị đứng màn hình, chụp hình ảnh hưởng không sắc nét lắm, không đẹp, chưa hài lòng về sản phẩm."
3,Màn hình rộng chụp ảnh cũng nét máy dùng được nhưng không biết mọi người dùng thế nào chứ máy mìn mới mua đã bị 2 lần lỏng sim phải tháo sim ra lắp lại thì mới nghe và nhận cuộc gọi được. Bắt sóng không khỏe.
5,Trước mắt cũng thấy mượt. Sau không biết thế nào.
5,Lướt mượt mà.
3,"Hình ảnh chân thật. Dữ liệu 256G nhiều, nói chung thì cũng được."
5,Mọi thứ thấy đều ổn. Chưa có gì đánh giá .
5,"Máy đẹp hình ảnh sắc nét, lướt màn hình mướt mườn mượt thiết kế đẹp."
3,Hàng tốt lắm mua tặng nên không sử dụng nhiều nên không biết diễn tả sao nữa.
3,"Mới dùng, chưa quen giao diện cũng đôi lúc gặp khó khăn."
5,"Màu đẹp, máy chạy nhanh. Bộ nhớ 258GB rất hữu ích."
4,"Điện thoại cũng ổn, mặt lưng có chi tiết những điểm chấm lấp lánh bao phủ toàn bộ mặt lưng rất đẹp mà điện thoại cao cấp của hãng lại không có, màn hình rất đẹp, có 120hz nữa, lướt tiktok rất mượt, chơi điện tử cũng tạm ổn, vì máy nóng như iphone khi chơi điện tử nặng và đôi khi có giật lag, hệ điều hành thì quá là ổn định, được cập nhật lâu dài, pin ổn, sạc cũng nhanh chụp hình thì rất chi tiết trong tầm giá, vẫn bị vỡ hình nhẹ khi phóng to x10, chụp tự sướng cũng đẹp, quay chậm tốt nhưng bị nhiễu video hơi nhiều ở vùng tối, tuy nhiên những vấn đề này có thể khắc phục ở bản cập nhật sửa lỗi nhé, mong hãng ra bản cập nhật sửa những lỗi này, mình mua điện thoại này cho 1 học sinh cấp 2, 7 điểm."
2,"Mua được 4 ngày, Dùng mau tụt pin, nóng máy. Chán."
1,Mua ngày 20 tháng 05 năm 2024. Máy Dùng 10 ngày bị nóng quá ra đổi máy khác cũng nóng như vậy chắc loại A25 5G này bị lỗi .máy nóng bị cháy nổ thì ai triệu trách nhiệm.
4,"Đã dùng được 10 ngày, thấy cũng ổn."
5,"Hàng chất lượng tốt, pin trâu."
2,Dùng được 2 tháng. 1 ngày sạc 1 lần. Hết pin sạc nhanh thiệt. Hơn tiếng là đầy. Nếu Dùng liên tục sáng sạc đầy sử dụng đến chiều là hết pin. Từ lúc mua ngày sạc 1 lần. Hôm nay 8 giờ sáng sạc. Giờ gần 3 giờ chiều pin còn 34%. Càng ngày càng hao pin. Kiểm tra pin thì thấy báo Dùng được 1 ngày 4 đến 5 tiếng. Thực tế chưa được 12 tiếng.
2,Mình mới mua máy hôm 11 tháng 3 nhưng máy Dùng các ứng dụng tầm 15 phút là nóng máy màn hình.
5,Samsung A25 Dùng ngon.
2,Pin hao nhanh nóng máy. Coi youtube là nóng như iphone.
3,Cũng mới mua nhưng mà cảm thấy hơi hao pin.
5,Nói chung dùng ổn ở giá tầm trung.
4,"Trước mắt thấy bị lỗi ngắt kết nối, phần còn lại để trải nghiệm nhiều lần mới biết được."
2,"Máy mua về 1 tuần bị lỗi cảm ứng không lướt được như đứng máy vậy. Khởi động lại thì Dùng được nhưng ngày hôm sau vẫn vậy. 2 ngày liên tục, ra tới thế giới di động thì xóa hết mấy ứng dụng của người ta rồi kêu có nữa thì lại chạy trương trình, nhắn 1 tuần khởi động 1 lần. Thấy mới mua mà vậy thì thua luôn rồi. Thật sự thất vọng ráng tích góp được tiền mua điện thoại mà bị vậy, rồi sau này hết bảo hành lại bị gì hơn nữa rồi sao. Mong cải thiện hơn ạ."
1,Mới dùng mà cảm ứng nhảy tùng phèo. Bị lỗi 2 ngày liên tục ra siêu thị không chịu đổi hàng.
1,Mới dùng được 1 tháng sạc pin không vào gửi về hãng thì hãng báo máy bị ẩm mốc phải thay 700 nghìn. Đấy là bảo hành hả? Mình mua đồ điện tử toàn chọn chỗ uy tính như thế giới di động hoặc điện máy xanh mà kỳ này thất vọng thật sự.
3,Mua hôm 30 tết. Về để qua đêm pin tụt hơi hoảng. 1 tiếng sụt tầm 5% dù không bật mạng hay 3G.
5,"Sau 1 tuần sử dụng cảm nhận máy chạy mượt, pin trâu, lướt facebook với vài ứng dụng thì trụ được hơn 1 ngày, video call 4 tiếng thì tụt 44% khá tốt so với iphone XS max cũ của mình. Dịch vụ giao hàng của thế giới di động rất tốt, nhân viên hỗ trợ nhiệt tình. Màu đỏ rất đẹp."
5,Mình mới mua máy dùng chủ yếu để coi tiktok với lướt facebook 1 tiếng tụt 10%pin có ổn không ạ?
5,"Rất mượt, pin trâu, tính năng thì chưa biết hết... thôi kệ iphone pin trâu là được rồi."
3,Em cũng mới mua 1 tuần mà sao sạc 20w cỡ 60 70% lại bị nóng lên. Rồi khi đang sử dụng cũng nóng thì có bị sao không ạ?
4,"Dùng được khoảng 1 tháng thì tôi có nhận xét sau: máy pin tốt, mà dạo này sóng sim cứ lúc được 1 vạch lúc khồn có vạch nào. Đặc biệt sao mình sạc máy thì nóng giống như máy muốn nổ tung á. Mong thế giới di động giải đáp."
4,Mình mới mua được 1 tuần mà máy sóng kém lúc nào cũng chỉ được 2 vạch sóng thôi. Có phải máy bị lỗi sóng không?
5,"Mới mua hôm nay, cảm giác điện thoại rất tuyệt, nhân viên thế giới di động rất nhiệt tình, chu đáo. Bạn Duy tư vấn tận tình, và các bạn khác hổ trợ tối đa. Cảm thấy rất hài lòng về phục vụ của thế giới di động, điện máy xanh."
5,"Mới mua một em iPhone13 ở điện máy xanh ở hội nghĩa Tân Uyên Bình Dương phải nói rất êm không gì phải bàn, từ bảo vệ đến nhân viên phục vụ tận tình chu đáo rất dễ thương. Xin cảm ơn các bạn điện máy xanh hội nghĩa."
5,"Đã Dùng hơn 1 tháng, không chơi điện tử nên pin Dùng được 2 ngày, camera ổn, nói chung là hài lòng."
3,Hôm nay mới mua điện thoại ở thế giới di động có thắc mắc là khi gõ vào màn hình thì kêu bộp bộp như bị rỗng vậy? Không biết có phải máy nào cũng vậy không ạ?
4,Mình có mua cái iphone màu hồng ngày 18 tháng 12 mà giờ mình muốn đổi lại cái màu trắng thì phải bù bao nhiêu vậy shop?
3,"Pin trâu, cam thiếu tele phóng rộng ra xa hơi bất tiện, mạng 4g không ổn định trừ 1 sao, sóng không ổn khi dùng 2 sim trừ 1 sao."
5,"Cầm vừa tay, pin trâu. Nhưng để qua đêm thấy tụt 3 đến 5% pin. Nói chung không chê điểm gì."
3,Máy mua được 1 tuần. 1 đêm không dùng tụt 5% có ổn không ạ? Máy dùng 5 tiếng thì hết pin.
4,Rất tốt và hợp lí. Nếu mà cho trả góp đượcc 2 con thì tốt hơn nữa.
3,Điện thoại em mỗi khi điện bên kia nghe là bị mất tiếng có tiếng không trong khi đó mạng rất bình thường mà máy cũ Dùng mấy năm điện thì không bị tình trạng như vậy.
5,"Điện thoại đẹp, pin dùng rất khỏe, camera tốt. Nói chung không chê được ở điểm nào."
3,Thi thoảng đơ cảm ứng màn hình chán thật. Không biết sẽ bảo hành cho mình như nào ạ?
5,"Mua 2 cái nhưng 1 cái bị lỗi phím tăng âm lượng, mang ra cửa hàng và được đổi cái mới. Nhân viên rất nhiệt tình và thân thiện."
5,"Mới mua tối qua bên cửa hàng trên đường Nguyễn An Ninh, Dĩ An, Bình Dương. Quản lý và nhân viên tư vấn hỗ trợ nhiệt tính chuyên nghiệp tuy là mua 2 cái có chờ hơi lâu đó phải đi lấy máy chỗ khác về nhưng với so với chỗ khác không có hàng để mua thì tốt hơn. Máy thật sự rất siêu phẩm màu đỏ tuyệt vời, màu đen đẹp. Dùng được 1 ngày pin trâu không xuống bao nhiêu. Đáng đồng tiền."
3,Mình mới mua máy 19 tháng 11 về dùng Facebook với TikTok 1 tiếng hết 9% pin như vậy ổn không ạ?
5,Máy mạnh. Pin trâu chụp hình đẹp. Chỉ có Dùng màn hình to riết nhìn màn hình nhỏ không quen. Các ban nhân viên tư vấn nhiệt tình lắm ạ.
5,"Máy ngon, pin trâu, chụp hình đẹp, chụp đêm đỉnh, sạc nhanh đầy từ 9 giờ sáng hôm trước mà 12 giờ trưa hôm sau vẫn còn 30%. Vài năm nữa có tiền sẽ tiếp tục lên đời iPhone, lúc trước Dùng android chán lắm."
5,"Mình lấy con iphone 13 128gb màu hồng ngày 30 tháng 10, sau vài ngày trãi nghiệm thì có nhận xét: pin Dùng lâu, video điện ảnh có thể xoá phông, màn hình sáng đẹp, âm thanh hay. Cái màu hồng cực kỳ ưng luôn nhé! Đáng để nâng cấp."
5,"Lấy hàng hôm 31 tháng 10, màu hồng xinh xĩu... pin trâu cực kì. Chờ đợi nửa tháng thì máy cũng về với mình. Ưng gì đâu luôn á."
4,Lấy máy hôm 30 tháng 10 năm 24 thanh toán bằng moca nhưng chưa thấy được hoàn tiền lại?
5,"Vừa mới nhận ngày 27, trải nghiệm được 4 ngày, pin cực trâu, chụp hình đẹp. Nhân viên tư vấn rất chuyên nghiệp, nhiệt tình."
5,Cam đẹp màn hình rất đẹp và sáng hơn Iphone 12. Đáng để nâng cấp nhé anh em. Từ nhân viên đến quản lý siệu thị dều rất nhiệt tình và chu đáo.
5,Pin 4500 nhưng thời lượng sử dụng cảm thấy ổn hơn mấy dòng pin 5000. Hoàn toàn ko có hiện tượng giật lag.
4,"Máy dùng cũng được, phù hợp với khả năng, có điều giao diện hơi chán."
5,Đa nhiệm và mượt. Mình thậm chí còn đang Dùng Iphone 11 Pro mà cảm giác còn không mượt bằng con này.
5,"Sản phẩm rất tốt, sẽ quay lại ủng hộ"
5,"Đọc đánh giá ban đầu thấy hơi lo lắng nhưng nhận hàng về đúng ngoài mong đợi, rất ngon và đẹp"
1,"Máy rất nhanh nóng, hết pin nhanh, thậm chí còn lag. Mua về để chơi game mà chán quá"
1,"Máy ảnh chỉ tạm được. Thật sự thất vọng, mua Dùng chưa tới 1 tháng mà đã thấy chai pin"
5,Màu xanh mint độc quyền siêu đẹp trên mặt lưng nên xinh lắm.
4,Chưa rõ như nào nhưng trước hết chụp ảnh xa đẹp
2,Điện thoại gì mà mới bấm được 30 phút nóng ran luôn
1,"Thất vọng quá. Cắm sạc vào thì máy nóng, cứ tưởng máy nổ đến nơi"
4,Máy hơi nóng nhưng  vì máy chạy Exynox 2200 nên nóng là đúng
5,"Pin bật chế độ tiết kiệm chơi hết ngày, quá đỉnh luôn"
3,Máy tuy mới nhưng pin tuột nhanh không dám sử dụng nhiều
2,Bấm 10 phút nóng máy quá trời
5,"Thế giới di động đổi cho cái thứ 2 thì không nóng máy nhiều như trước, dịch vụ tuyệt vời"
1,"Điện thoại dùng để làm ăn mà gọi lúc được lúc không, quá nản"
3,"Cũng tốt mà hơi ảo, bị lỗi gì mà ngồi kế bên mà vợ gọi điện không được"
3,"Mua về mình không dùng mấy vì bận, với vẫn còn điện thoại cũ"
2,"Đọc đánh giá thì thấy nhiều trường hợp giống mình quá. Giờ sử dụng máy được hơn 4 tháng thì có lúc máy nóng, đem máy đo thử hơn 40 độ. Sợ thật sự"
1,Khoảng 7 ngày sau khi sử dụng thì thấy máy nóng quá trời dù chỉ sử dụng những ứng dụng bình thường
1,"Đem máy ra cho nhân viên xem mà về máy vẫn nóng thế, chịu"
3,Cũng được dù pin xuống nhanh
1,"Hơi hối hận khi mua máy vội mà chưa tìm hiểu kĩ, máy chán thật sự"
4,"Chụp ảnh ổn, điện tử ổn, màn hình đẹp, pin bình thường. Nói chung vừa giá"
5,mua mới đã là iOS 17 rồi nhé. Nhân viên tư vấn nhiệt tình
